2259,1862,3798555.10
1583,1309,3786399.80
9616,7774,3781365.80
10046,8132,3775132.70
946,790,3769490.50
4532,3756,3767152.60
2157,1780,3758379.30
1286,1071,3758208.80
2433,2003,3757352.30
12695,10320,3752935.10
8013,6636,3751130.50
4479,3714,3747378.40
2121,1749,3747267.90
3225,2670,3740009.40
8463,7011,3736994.20
4715,3909,3733984.80
2691,2222,3733156.80
24,18,3728698.30
1295,1079,3724848.50
6698,5546,3723712.10
3942,3258,3716723.00
5107,4237,3698294.30
5108,4237,3698294.30
5617,4659,3689292.40
2392,1967,3681216.50
1851,1527,3678761.30
2186,1805,3677224.20
1700,1404,3675545.50
1701,1404,3675545.50
13576,11042,3673716.90
6610,5477,3673691.40
8432,6985,3669467.60
8433,6985,3669467.60
4547,3771,3666563.80
6944,5740,3662563.10
924,772,3661824.80
9833,7957,3660689.00
9834,7957,3660689.00
12079,9814,3657355.70
1668,1378,3655499.10
79,68,3645529.50
4080,3374,3642787.90
6349,5256,3642021.20
3813,3153,3640624.30
12050,9790,3639202.80
12051,9790,3639202.80
1866,1539,3634519.90
1311,1093,3633392.00
6753,5593,3629308.20
1989,1641,3621245.00
1990,1641,3621245.00
263,218,3620095.80
3583,2968,3608885.10
3584,2968,3608885.10
5701,4727,3606060.00
7576,6273,3593880.60
439,361,3590897.70
4915,4078,3580288.80
1353,1127,3579832.70
4727,3920,3579405.30
4728,3920,3579405.30
454,374,3577502.20
4684,3886,3574357.50
2457,2023,3567959.10
2458,2023,3567959.10
4559,3781,3564530.60
3883,3210,3561189.00
3185,2639,3554145.30
1214,1010,3551880.80
4026,3330,3548599.20
1864,1538,3545794.00
1865,1538,3545794.00
1327,1106,3544923.10
762,635,3544752.10
3716,3074,3537911.90
2303,1897,3522651.10
2304,1897,3522651.10
3267,2707,3522227.80
786,655,3520091.50
3458,2862,3519290.90
2742,2265,3517893.50
4257,3526,3511310.40
1978,1632,3506504.40
3084,2554,3500414.00
1236,1029,3496123.40
4673,3876,3492052.80
7594,6289,3478728.20
2038,1678,3475457.50
1513,1254,3472132.20
32,26,3471037.40
478,396,3468105.10
9717,7859,3459805.20
9718,7859,3459805.20
2673,2209,3454795.00
2674,2209,3454795.00
11866,9640,3450210.80
11867,9640,3450210.80
1628,1344,3443315.10
4721,3915,3441676.30
5243,4352,3440265.00
4071,3367,3438756.80
4072,3367,3438756.80
3632,3007,3438256.50
11208,9104,3437890.40
537,446,3432039.30
3671,3038,3430808.20
3672,3038,3430808.20
1449,1200,3429795.50
1685,1392,3428830.90
11034,8957,3428482.60
3711,3069,3425286.70
1799,1485,3420680.70
2355,1939,3411757.10
10543,8547,3408358.70
9675,7824,3405684.40
3308,2741,3403028.50
3309,2741,3403028.50
754,627,3389107.20
4729,3921,3384384.00
10960,8896,3384064.10
4745,3935,3383807.20
2429,1999,3382164.40
2195,1811,3371901.10
1025,851,3371285.70
1226,1022,3370389.80
1227,1022,3370389.80
389,319,3366551.20
5402,4478,3361439.80
6272,5194,3354114.50
9844,7965,3352292.10
9845,7965,3352292.10
2623,2167,3352120.30
2387,1962,3351074.00
3640,3014,3342949.90
3641,3014,3342949.90
1380,1147,3338212.70
640,532,3332288.00
5253,4361,3330548.50
5254,4361,3330548.50
2156,1779,3330429.90
8366,6930,3324594.20
1202,998,3323358.70
886,738,3315772.80
3530,2922,3315386.30
2428,1998,3314457.30
476,395,3310234.90
477,395,3310234.90
13480,10963,3309420.30
1613,1332,3307120.60
7959,6592,3306479.70
668,555,3306288.20
3601,2982,3303860.40
3602,2982,3303860.40
3395,2811,3300884.30
835,697,3299862.60
836,697,3299862.60
13931,11333,3295795.50
613,510,3293483.90
11126,9034,3290859.60
1812,1495,3290693.60
1813,1495,3290693.60
1788,1475,3289272.80
85,72,3287344.50
86,72,3287344.50
13412,10911,3287343.70
3987,3296,3285667.80
1349,1124,3283487.50
13447,10940,3281827.40
13448,10940,3281827.40
239,197,3280579.20
1874,1545,3278715.00
4733,3925,3273798.90
1996,1646,3273195.40
5241,4350,3270163.20
5134,4260,3269041.80
7299,6040,3268769.10
9273,7485,3266687.20
9274,7485,3266687.20
1275,1062,3265745.00
2978,2467,3265276.50
13261,10789,3263166.70
13262,10789,3263166.70
3714,3072,3252589.10
2513,2072,3251555.20
4076,3370,3250831.30
4270,3538,3248434.60
4271,3538,3248434.60
334,277,3246659.20
10200,8261,3241919.10
10201,8261,3241919.10
4555,3778,3241459.90
2044,1684,3238239.00
4731,3923,3237338.90
41,33,3231984.80
4440,3683,3228665.10
4441,3683,3228665.10
4094,3386,3226816.30
3612,2991,3224763.70
3613,2991,3224763.70
621,517,3222879.60
8217,6806,3221103.00
6936,5735,3217251.90
2700,2228,3214869.20
2569,2124,3210763.70
2570,2124,3210763.70
219,180,3209816.50
7672,6353,3206844.30
3167,2625,3202519.40
29,23,3195860.00
4098,3389,3194663.20
296,245,3190180.90
7678,6358,3187404.40
5093,4225,3183608.00
4233,3505,3182600.70
751,625,3182164.30
3607,2987,3176167.00
2501,2062,3174046.10
597,497,3173773.70
11497,9337,3172463.50
11596,9422,3171046.70
151,126,3166473.40
2913,2411,3164103.90
2228,1837,3162946.00
11149,9052,3159773.10
9173,7401,3157613.40
9174,7401,3157613.40
1883,1552,3153102.40
2,2,3151479.30
3,2,3151479.30
9663,7815,3141566.80
9664,7815,3141566.80
2391,1966,3138221.10
10287,8330,3137644.50
10288,8330,3137644.50
12756,10365,3136559.90
4337,3594,3135944.90
4567,3787,3135415.50
10528,8533,3134030.30
3911,3233,3132854.30
2809,2322,3132777.20
3465,2867,3129966.30
8615,7136,3127560.60
4531,3755,3126920.20
4886,4055,3123960.00
5236,4346,3123703.10
3326,2754,3122189.80
3970,3279,3119101.20
3655,3026,3114599.70
3890,3216,3114328.20
1876,1547,3113677.50
3907,3230,3112670.20
143,119,3110253.40
526,437,3108492.90
527,437,3108492.90
512,426,3107443.30
2805,2318,3103922.20
489,404,3102913.80
1296,1080,3101951.10
5126,4253,3101834.70
6042,5001,3100306.00
3507,2902,3100230.60
3187,2641,3098100.10
5539,4596,3097350.80
6034,4995,3096660.10
1216,1012,3092181.00
1453,1204,3091241.70
1174,974,3086569.60
2782,2298,3084163.70
208,172,3083077.80
209,172,3083077.80
3432,2840,3082649.10
1195,991,3078121.20
1208,1004,3070249.20
3023,2504,3069596.50
4235,3507,3069164.10
10566,8566,3063510.40
423,346,3061569.60
3978,3287,3061566.10
4789,3970,3059661.40
4832,4009,3058733.70
1629,1345,3057264.20
1630,1345,3057264.20
7863,6511,3052239.20
1223,1019,3049962.20
2650,2189,3049298.50
2651,2189,3049298.50
1335,1114,3047225.50
1336,1114,3047225.50
12144,9869,3044394.30
12145,9869,3044394.30
4279,3545,3043717.40
1378,1146,3040729.60
1379,1146,3040729.60
2212,1824,3034006.90
7390,6118,3032913.20
4749,3938,3024137.10
3550,2940,3023569.30
859,717,3020900.40
860,717,3020900.40
2647,2187,3016412.40
2648,2187,3016412.40
4627,3839,3015840.70
4628,3839,3015840.70
2351,1935,3011953.70
9606,7765,3006992.00
8342,6910,3003694.60
2495,2056,2991306.10
1772,1461,2987416.60
2638,2179,2986155.80
4016,3323,2984355.70
4017,3323,2984355.70
1826,1507,2981281.80
1827,1507,2981281.80
5760,4774,2980939.80
5761,4774,2980939.80
4157,3437,2971875.40
9202,7424,2961775.20
4304,3567,2961110.50
1066,885,2959750.80
31,25,2958545.10
3745,3096,2950976.20
13968,11359,2948081.40
2535,2092,2944839.80
1146,950,2939306.40
12344,10036,2937328.60
3115,2581,2935312.50
2525,2082,2933583.80
8359,6924,2932792.60
2018,1664,2931952.60
7422,6148,2927453.60
7423,6148,2927453.60
4353,3609,2926883.30
4354,3609,2926883.30
2395,1970,2924521.20
2423,1994,2921900.60
1370,1139,2920942.80
3116,2582,2918866.50
274,228,2917856.90
2578,2132,2916988.30
1008,837,2915866.60
731,610,2914210.50
732,610,2914210.50
10043,8129,2912953.20
4698,3896,2906599.80
4405,3654,2902632.50
12464,10131,2894047.50
2489,2051,2893258.80
215,176,2890719.20
9760,7894,2889584.60
3271,2711,2883303.20
3085,2555,2881512.00
3086,2555,2881512.00
13886,11295,2880850.70
9872,7990,2878739.30
2368,1948,2877900.50
2369,1948,2877900.50
5203,4320,2877718.40
5175,4296,2876934.10
4211,3484,2874634.50
3952,3265,2874395.50
2192,1809,2870499.80
2193,1809,2870499.80
850,709,2868876.00
6363,5267,2867844.90
2596,2146,2865713.30
3977,3286,2863553.00
4118,3407,2863010.50
4241,3513,2862409.80
4242,3513,2862409.80
2724,2250,2861923.80
7632,6321,2860349.30
598,498,2852262.40
599,498,2852262.40
1662,1374,2851976.20
3099,2568,2849622.20
1020,846,2848798.60
3894,3220,2848425.90
3895,3220,2848425.90
1709,1410,2845678.00
1280,1067,2845618.70
1281,1067,2845618.70
1775,1464,2845263.70
2921,2418,2842683.00
496,411,2842599.40
51,43,2841686.70
4511,3738,2840881.20
107,90,2839833.80
1220,1016,2830862.50
331,274,2827165.80
3157,2616,2826146.80
7043,5817,2824693.60
1569,1297,2823583.40
1570,1297,2823583.40
5858,4851,2820972.80
5859,4851,2820972.80
12750,10361,2820120.00
3135,2599,2817664.40
228,188,2817165.50
4078,3372,2817027.10
4641,3850,2816986.60
4642,3850,2816986.60
3080,2551,2816496.60
3081,2551,2816496.60
938,784,2815485.10
11701,9504,2813106.90
822,685,2812755.00
3387,2803,2809480.00
9505,7674,2806112.20
383,314,2804883.30
384,314,2804883.30
2269,1871,2802327.50
3253,2695,2799697.20
5138,4264,2798684.20
12991,10562,2798222.50
6001,4969,2797848.40
10350,8377,2796736.50
10351,8377,2796736.50
652,541,2794709.70
2440,2009,2794212.50
44,36,2793004.20
9880,7997,2791817.40
4119,3408,2791075.90
4120,3408,2791075.90
568,472,2790997.80
1114,925,2789268.90
508,422,2788856.30
11545,9377,2787620.50
7286,6030,2784644.70
861,718,2782376.00
414,339,2782006.60
415,339,2782006.60
1458,1207,2781940.00
2354,1938,2781682.70
3789,3133,2780145.10
13102,10656,2778815.30
2584,2137,2778360.80
6922,5724,2774333.10
3733,3086,2772489.80
3974,3283,2769560.10
2529,2086,2766709.00
2235,1843,2764436.90
556,462,2758800.40
1555,1285,2757773.30
202,167,2755587.30
4601,3818,2753196.20
4602,3818,2753196.20
1404,1166,2752879.30
5517,4576,2752835.20
2870,2375,2751616.40
3615,2993,2751190.90
10355,8381,2750901.50
6619,5483,2749514.00
2729,2254,2748657.40
3251,2694,2746040.10
3252,2694,2746040.10
4259,3528,2740291.10
4461,3699,2739773.00
9569,7733,2737084.60
3030,2510,2735354.80
3134,2598,2734425.70
3264,2705,2734057.80
3499,2895,2728091.80
11683,9491,2727539.80
3900,3225,2722816.20
3901,3225,2722816.20
2363,1944,2717158.60
3958,3269,2715280.00
1639,1352,2714397.20
5333,4423,2712538.20
5873,4863,2711482.80
3345,2771,2710028.60
3346,2771,2710028.60
4526,3751,2710013.80
7800,6463,2705645.70
11195,9093,2705331.40
1180,979,2702553.70
4369,3622,2700488.50
5171,4293,2699565.90
83,71,2695794.50
84,71,2695794.50
5214,4330,2695524.70
5215,4330,2695524.70
3307,2740,2693556.60
536,445,2688846.00
2834,2345,2684995.80
2745,2267,2682420.10
5273,4375,2680152.20
1872,1544,2677842.90
1873,1544,2677842.90
4317,3579,2675800.10
11574,9403,2675014.60
844,704,2674889.20
845,704,2674889.20
1279,1066,2670734.90
2146,1770,2669886.50
4416,3663,2669681.70
4400,3649,2668176.70
2885,2390,2667610.60
2886,2390,2667610.60
781,651,2665800.70
10382,8405,2663870.00
11857,9633,2662498.40
3508,2903,2660764.80
3509,2903,2660764.80
575,478,2657396.70
576,478,2657396.70
2329,1919,2655956.90
2586,2139,2649375.10
2587,2139,2649375.10
1440,1194,2648963.10
11873,9645,2644555.70
408,334,2644339.60
2200,1815,2642219.80
2004,1653,2640523.20
4340,3597,2640294.70
5753,4768,2638558.30
1750,1442,2638174.70
7434,6157,2635578.80
4404,3653,2633589.20
4606,3822,2633354.90
3492,2889,2631823.10
2164,1786,2628673.70
2165,1786,2628673.70
1067,886,2625507.30
3821,3160,2624186.30
9820,7944,2623896.60
11319,9192,2623547.10
13998,11382,2623161.90
981,817,2622704.60
6829,5650,2621164.40
7765,6434,2615644.30
5145,4269,2611613.00
513,427,2609789.70
514,427,2609789.70
1691,1397,2607181.10
12325,10019,2606930.80
2297,1893,2605714.60
2298,1893,2605714.60
353,291,2604409.90
4352,3608,2604070.70
603,501,2600945.50
4923,4086,2598169.90
4656,3862,2597879.80
2229,1838,2595636.80
715,597,2593658.10
5684,4715,2592791.30
2952,2445,2592316.40
1705,1407,2589201.90
1706,1407,2589201.90
2142,1767,2588862.10
2143,1767,2588862.10
8105,6715,2585946.20
962,803,2584422.10
210,173,2581448.70
211,173,2581448.70
4453,3693,2580885.10
4454,3693,2580885.10
4167,3446,2579462.00
778,648,2578844.40
10282,8327,2572064.10
87,73,2564580.10
6844,5661,2562770.50
11359,9225,2562288.70
11360,9225,2562288.70
1690,1396,2559352.20
3476,2876,2559169.70
1138,944,2559008.50
1139,944,2559008.50
3737,3089,2556939.70
3791,3135,2555192.00
5232,4342,2553947.70
2225,1834,2553905.90
2739,2262,2552456.50
2013,1660,2551620.60
1680,1388,2547089.40
4116,3405,2543659.20
4387,3638,2542008.40
4299,3562,2537116.60
158,132,2535955.10
159,132,2535955.10
2040,1680,2535464.10
10075,8158,2533286.80
13090,10645,2531327.10
3056,2532,2530914.70
3057,2532,2530914.70
3537,2929,2528939.10
392,322,2528654.60
393,322,2528654.60
10517,8523,2527429.90
4100,3391,2527382.30
1228,1023,2524495.60
3270,2710,2522097.50
1890,1559,2520012.10
3082,2552,2519962.60
544,452,2519510.90
13915,11320,2518593.10
2136,1762,2516425.20
4788,3969,2514332.20
120,99,2513972.10
474,393,2513596.50
9997,8094,2511850.80
574,477,2506673.20
1038,861,2506370.80
1000,830,2505434.40
999,830,2505434.40
5081,4214,2504283.90
7348,6083,2500617.20
5132,4258,2499077.70
1536,1273,2488294.10
1841,1518,2487184.20
3063,2537,2483642.20
2268,1870,2479046.20
3482,2880,2478945.40
4215,3487,2477471.50
3588,2971,2477446.70
4034,3337,2476615.90
4035,3337,2476615.90
1443,1196,2476459.10
1444,1196,2476459.10
4504,3733,2476394.30
4505,3733,2476394.30
503,417,2470772.70
2594,2144,2470244.10
92,78,2469475.50
1011,839,2466102.00
1718,1417,2461480.20
3906,3229,2461455.60
644,535,2459090.00
6946,5742,2458866.50
4417,3664,2457856.40
9276,7487,2456821.40
2465,2030,2454821.90
4227,3499,2453392.40
11008,8934,2449921.20
2720,2246,2448279.90
1971,1626,2444819.70
2473,2037,2443572.30
2652,2190,2443134.50
4754,3942,2442734.60
3356,2779,2441489.60
3595,2977,2440971.80
9403,7594,2440577.10
6644,5505,2437857.80
826,689,2437754.20
11329,9201,2433822.60
1663,1375,2428507.90
4877,4047,2424421.40
2463,2028,2423687.10
3915,3237,2419925.30
1478,1225,2419347.70
686,572,2419038.60
687,572,2419038.60
1355,1129,2416824.90
300,248,2415048.70
4815,3994,2406746.60
4816,3994,2406746.60
190,158,2405393.80
191,158,2405393.80
456,376,2401238.80
5727,4746,2399345.80
12810,10411,2396349.20
4786,3967,2395968.30
11516,9353,2393987.40
11517,9353,2393987.40
10475,8489,2392613.60
10476,8489,2392613.60
3105,2574,2392122.40
3538,2930,2387999.30
6115,5066,2387805.40
3790,3134,2384250.70
3904,3228,2378752.50
3905,3228,2378752.50
4336,3593,2377621.60
4003,3311,2377140.40
9346,7546,2375762.30
100,84,2374913.60
3236,2681,2371411.50
9798,7926,2369851.40
1221,1017,2367766.50
588,489,2367275.50
326,270,2366861.20
327,270,2366861.20
2565,2121,2364237.80
3967,3277,2363220.90
3968,3277,2363220.90
10389,8411,2361485.00
12599,10243,2360449.60
1913,1580,2358454.60
3184,2638,2355663.10
1981,1635,2350971.00
2126,1754,2347329.10
2606,2153,2347123.10
13285,10807,2346888.00
6499,5385,2346763.10
4177,3455,2344785.90
1779,1467,2342303.60
3231,2676,2342295.90
12754,10364,2341732.60
12755,10364,2341732.60
2414,1987,2339931.40
2415,1987,2339931.40
9316,7523,2339378.10
12943,10520,2334939.50
2214,1826,2332672.30
3830,3167,2331285.90
444,365,2330729.90
4365,3618,2330260.00
20,15,2329572.90
4189,3466,2326266.40
4791,3972,2325571.40
7325,6062,2324580.90
3670,3037,2323553.60
4290,3555,2322969.90
1524,1263,2320710.30
4783,3965,2320679.60
900,750,2311748.10
2746,2268,2311198.00
2966,2456,2308608.70
12890,10478,2308494.10
3767,3115,2306532.60
3768,3115,2306532.60
3124,2588,2305092.90
2814,2327,2305033.40
1082,899,2303831.90
4449,3689,2303671.70
4377,3629,2303440.20
3075,2547,2303020.40
2999,2484,2301899.20
3120,2585,2301639.20
630,524,2297858.20
2778,2295,2295253.70
3257,2699,2293691.60
1537,1274,2292012.50
3102,2571,2290457.40
399,327,2288990.40
13608,11069,2286264.80
2813,2326,2285547.70
112,95,2284009.90
113,95,2284009.90
4009,3316,2283413.90
13380,10884,2281914.40
4636,3845,2277162.60
1945,1604,2273893.60
11685,9493,2273360.00
2935,2429,2270255.00
3019,2501,2267321.10
2279,1878,2256653.60
3381,2798,2256162.80
3181,2635,2255155.40
854,712,2250716.10
4576,3796,2249824.60
4231,3503,2249262.60
7980,6609,2248893.10
12616,10257,2248023.80
4690,3891,2247891.50
4691,3891,2247891.50
1607,1328,2245658.50
12859,10451,2244846.50
6183,5125,2242998.10
6469,5358,2242945.90
13260,10788,2241619.80
4132,3418,2240813.50
4133,3418,2240813.50
5159,4283,2238592.40
7567,6265,2235757.00
1089,904,2233567.00
497,412,2232405.70
498,412,2232405.70
2093,1726,2231006.50
2094,1726,2231006.50
1675,1384,2229142.60
4803,3983,2228220.20
6301,5215,2226418.50
3026,2506,2225635.40
1993,1644,2224111.90
1994,1644,2224111.90
9433,7618,2219564.30
4589,3808,2219115.10
782,652,2218702.50
4620,3834,2216813.50
4621,3834,2216813.50
4345,3602,2215198.60
4797,3978,2211296.20
2488,2050,2209448.70
1867,1540,2209439.50
5322,4415,2209081.10
1860,1534,2208369.00
5376,4456,2207213.30
11755,9549,2205474.30
5281,4383,2202662.10
11491,9333,2201141.90
3043,2521,2200617.60
12376,10063,2197366.60
3177,2632,2196122.00
1485,1231,2193012.30
1486,1231,2193012.30
2141,1766,2192293.70
655,544,2191771.90
2841,2350,2190575.60
169,141,2190432.80
170,141,2190432.80
1589,1314,2190046.40
4225,3497,2189455.10
1347,1123,2189221.00
1348,1123,2189221.00
1182,981,2187781.20
13803,11231,2185883.50
6039,4999,2181055.90
6040,4999,2181055.90
422,345,2177047.70
1421,1180,2176227.00
1522,1261,2175959.00
1707,1408,2175213.50
1557,1287,2175200.10
7241,5991,2173107.70
4919,4082,2173043.50
2759,2279,2172713.90
4364,3617,2172244.00
1215,1011,2172101.10
2358,1941,2171199.50
2359,1941,2171199.50
2422,1993,2170199.80
2933,2428,2168346.10
2934,2428,2168346.10
13912,11317,2168077.90
743,619,2167148.40
4821,3999,2165080.40
4822,3999,2165080.40
2257,1861,2164170.40
2258,1861,2164170.40
12986,10558,2163590.40
1898,1566,2161525.40
4622,3835,2160912.50
1511,1252,2160295.20
3644,3017,2157961.20
13190,10728,2155128.30
8130,6738,2153863.50
1768,1458,2153509.00
4325,3584,2148623.30
8074,6686,2145329.50
1178,977,2145155.70
1064,883,2143651.00
2981,2470,2140982.90
351,289,2140920.00
4529,3754,2136510.00
4530,3754,2136510.00
7234,5984,2136210.50
411,337,2135448.50
412,337,2135448.50
858,716,2134684.20
557,463,2134149.50
1248,1040,2133655.40
3292,2726,2131451.30
