5775,4784,219456.00
12328,10022,218064.00
13576,11042,217152.00
968,808,215616.00
12464,10131,215388.00
11304,9179,215040.00
2522,2080,214596.00
2523,2080,214596.00
13640,11096,213300.00
5860,4852,213300.00
4993,4144,212976.00
4994,4144,212976.00
7914,6555,212400.00
12308,10005,210744.00
631,525,210384.00
6616,5481,209184.00
2277,1876,209040.00
13090,10645,208332.00
9945,8051,208320.00
9946,8051,208320.00
946,790,208128.00
4132,3418,207264.00
4133,3418,207264.00
2403,1978,205200.00
5727,4746,204780.00
1215,1011,204000.00
8661,7176,203940.00
6473,5362,202848.00
6474,5362,202848.00
2148,1772,202788.00
2966,2456,200976.00
2834,2345,199680.00
13071,10630,198240.00
13134,10679,197808.00
13447,10940,197748.00
13448,10940,197748.00
568,472,196800.00
13095,10650,196224.00
9611,7769,196080.00
12325,10019,194940.00
8359,6924,194880.00
12802,10404,194280.00
1913,1580,194256.00
8548,7082,194160.00
6349,5256,193968.00
5364,4447,192744.00
5365,4447,192744.00
5366,4448,192744.00
5367,4448,192744.00
1327,1106,192552.00
9417,7606,191880.00
11362,9227,191580.00
1852,1528,191088.00
2008,1656,189792.00
9663,7815,189696.00
9664,7815,189696.00
9675,7824,189696.00
11195,9093,189300.00
1157,960,189060.00
11685,9493,188688.00
11516,9353,188616.00
11517,9353,188616.00
1208,1004,188532.00
424,347,187224.00
1020,846,187104.00
11093,9006,186384.00
11004,8931,186300.00
2700,2228,185952.00
10654,8639,185640.00
1594,1318,185544.00
7150,5912,184620.00
1509,1250,182640.00
13687,11135,182628.00
2686,2218,182040.00
2687,2218,182040.00
7723,6397,181020.00
7724,6397,181020.00
6015,4981,179328.00
1051,873,178500.00
7065,5837,177804.00
3829,3166,177744.00
6764,5602,177504.00
2470,2035,176328.00
2471,2035,176328.00
11873,9645,176148.00
4299,3562,174960.00
4291,3556,174840.00
6551,5428,174744.00
6567,5442,174744.00
10528,8533,174048.00
6317,5228,173808.00
6318,5228,173808.00
10543,8547,173016.00
2083,1718,172272.00
11208,9104,172080.00
6383,5283,170832.00
10746,8713,170700.00
9450,7632,170448.00
9451,7632,170448.00
2623,2167,170256.00
13548,11021,168984.00
5699,4725,168264.00
12396,10079,167100.00
12397,10079,167100.00
2181,1801,165960.00
78,67,165960.00
1816,1498,165780.00
6039,4999,165168.00
6040,4999,165168.00
3013,2496,165120.00
3014,2496,165120.00
11359,9225,164256.00
11360,9225,164256.00
5171,4293,164196.00
1851,1527,164052.00
11271,9156,163332.00
5642,4681,162624.00
132,110,162576.00
2288,1886,162468.00
2289,1886,162468.00
4352,3608,161496.00
333,276,160920.00
9880,7997,160656.00
2841,2350,159744.00
4916,4079,158976.00
4377,3629,158760.00
6511,5395,158184.00
11768,9560,157068.00
2853,2361,156672.00
3294,2728,156420.00
939,785,156096.00
10040,8127,155880.00
10041,8127,155880.00
13820,11244,155760.00
8670,7184,155640.00
11121,9030,155616.00
11122,9030,155616.00
3649,3021,155616.00
13190,10728,154656.00
13490,10973,154416.00
4672,3875,153936.00
9370,7565,153504.00
9760,7894,153144.00
13417,10915,152460.00
8737,7240,152160.00
8738,7240,152160.00
12003,9750,151728.00
12843,10439,151560.00
